year,county,season,crop,area_harvested_ha,rainfall_mm,avg_temp_c,fertiliser_use_kg_ha,seed_variety,yield_tonnes_ha
2015,Kilifi,Long Rains,Maize,5.15,562.4,26.8,33.0,Hybrid,0.8
2015,Kilifi,Long Rains,Cassava,5.54,990.9,27.4,33.0,Hybrid,1.62
2015,Kilifi,Short Rains,Beans,7.82,454.5,25.8,33.0,Improved Traditional,0.21
2015,Kilifi,Short Rains,Maize,5.41,542.3,26.6,33.0,Traditional,0.34
2015,Kilifi,Short Rains,Cassava,9.88,417.9,29.5,33.0,Improved Traditional,1.09
2015,Kwale,Long Rains,Beans,1.89,1259.9,27.3,34.1,Traditional,0.28
2015,Kwale,Long Rains,Maize,14.48,903.4,25.9,34.1,Improved Traditional,0.82
2015,Kwale,Long Rains,Cassava,1.82,1230.4,28.3,34.1,Hybrid,4.44
2015,Kwale,Short Rains,Beans,13.65,580.0,25.7,34.1,Hybrid,0.24
2015,Kwale,Short Rains,Maize,4.24,821.9,26.6,34.1,Traditional,0.95
2015,Kwale,Short Rains,Cassava,9.2,718.4,27.6,34.1,Traditional,1.29
2015,Tana River,Long Rains,Beans,3.93,393.6,27.8,27.0,Traditional,0.2
2015,Tana River,Long Rains,Maize,12.56,716.5,29.0,27.0,Hybrid,0.92
2015,Tana River,Long Rains,Rice,9.72,377.3,27.4,27.0,Improved Traditional,0.39
2015,Tana River,Short Rains,Beans,2.68,271.7,28.7,27.0,Improved Traditional,0.2
2015,Tana River,Short Rains,Maize,6.33,277.2,31.1,27.0,Hybrid,0.2
2015,Tana River,Short Rains,Rice,14.6,273.2,30.1,27.0,Hybrid,0.42
2015,Lamu,Long Rains,Beans,5.52,720.3,28.1,29.4,Traditional,0.2
2015,Lamu,Long Rains,Maize,2.17,735.2,28.1,29.4,Hybrid,0.84
2015,Lamu,Short Rains,Beans,7.11,717.4,30.5,29.4,Traditional,0.2
2015,Lamu,Short Rains,Maize,9.94,684.3,28.3,29.4,Improved Traditional,0.43
2015,Taita Taveta,Long Rains,Beans,7.96,996.9,23.5,11.2,Traditional,0.32
2015,Taita Taveta,Long Rains,Maize,1.02,826.7,22.5,11.2,Hybrid,1.73
2015,Taita Taveta,Short Rains,Beans,11.92,498.0,24.4,11.2,Traditional,0.26
2015,Taita Taveta,Short Rains,Maize,2.08,723.4,23.2,11.2,Traditional,0.96
2015,Garissa,Long Rains,Sorghum,14.4,341.9,30.0,13.0,Hybrid,0.51
2015,Garissa,Long Rains,Beans,2.69,269.8,34.1,13.0,Improved Traditional,0.2
2015,Garissa,Long Rains,Maize,5.27,356.6,33.0,13.0,Hybrid,0.48
2015,Garissa,Short Rains,Sorghum,8.42,210.1,31.9,13.0,Improved Traditional,0.36
2015,Garissa,Short Rains,Beans,9.12,246.9,31.7,13.0,Traditional,0.2
2015,Garissa,Short Rains,Maize,11.4,138.3,33.3,13.0,Traditional,0.2
2015,Wajir,Long Rains,Sorghum,3.94,250.7,32.1,16.2,Improved Traditional,0.28
2015,Wajir,Long Rains,Beans,1.5,311.3,33.3,16.2,Improved Traditional,0.2
2015,Wajir,Long Rains,Maize,1.53,330.5,31.9,16.2,Traditional,0.33
2015,Wajir,Short Rains,Sorghum,0.61,116.3,32.4,16.2,Traditional,0.2
2015,Wajir,Short Rains,Beans,14.79,140.2,32.9,16.2,Improved Traditional,0.2
2015,Wajir,Short Rains,Maize,11.43,64.3,31.4,16.2,Improved Traditional,0.2
2015,Mandera,Long Rains,Sorghum,1.87,287.9,33.9,17.2,Traditional,0.2
2015,Mandera,Long Rains,Beans,4.01,206.0,34.3,17.2,Hybrid,0.2
2015,Mandera,Long Rains,Maize,8.52,92.9,32.2,17.2,Improved Traditional,0.2
2015,Mandera,Short Rains,Sorghum,5.64,122.8,33.1,17.2,Traditional,0.2
2015,Mandera,Short Rains,Beans,4.16,252.9,34.6,17.2,Traditional,0.2
2015,Mandera,Short Rains,Maize,12.72,111.3,35.8,17.2,Traditional,0.2
2015,Turkana,Long Rains,Sorghum,14.17,88.0,37.6,17.0,Improved Traditional,0.2
2015,Turkana,Long Rains,Beans,3.73,78.3,37.7,17.0,Traditional,0.2
2015,Turkana,Long Rains,Maize,4.85,278.3,33.9,17.0,Improved Traditional,0.2
2015,Turkana,Short Rains,Sorghum,2.26,164.0,37.2,17.0,Improved Traditional,0.2
2015,Turkana,Short Rains,Beans,11.79,50.0,34.9,17.0,Traditional,0.2
2015,Turkana,Short Rains,Maize,7.22,229.1,36.0,17.0,Improved Traditional,0.21
2015,West Pokot,Long Rains,Beans,10.14,763.2,21.7,64.4,Improved Traditional,0.45
2015,West Pokot,Long Rains,Maize,0.96,620.2,23.6,64.4,Traditional,3.04
2015,West Pokot,Short Rains,Beans,11.71,379.2,22.1,64.4,Hybrid,0.27
2015,West Pokot,Short Rains,Maize,1.1,451.3,22.1,64.4,Traditional,1.63
2015,Samburu,Long Rains,Beans,11.1,604.6,27.3,36.8,Traditional,0.26
2015,Samburu,Long Rains,Maize,14.56,597.4,24.9,36.8,Improved Traditional,0.97
2015,Samburu,Short Rains,Beans,10.22,194.8,26.1,36.8,Hybrid,0.2
2015,Samburu,Short Rains,Maize,10.65,220.5,26.1,36.8,Traditional,0.37
2015,Baringo,Long Rains,Beans,11.16,522.9,22.6,24.2,Improved Traditional,0.21
2015,Baringo,Long Rains,Maize,12.36,832.3,22.6,24.2,Hybrid,2.13
2015,Baringo,Short Rains,Beans,12.31,482.5,23.4,24.2,Improved Traditional,0.2
2015,Baringo,Short Rains,Maize,0.86,480.5,24.0,24.2,Traditional,0.84
2015,Laikipia,Long Rains,Wheat,6.23,726.3,20.1,43.5,Improved Traditional,1.93
2015,Laikipia,Long Rains,Beans,4.52,402.7,20.5,43.5,Traditional,0.44
2015,Laikipia,Long Rains,Maize,1.34,530.5,20.4,43.5,Hybrid,1.83
2015,Laikipia,Short Rains,Wheat,6.85,326.3,20.5,43.5,Hybrid,0.45
2015,Laikipia,Short Rains,Beans,9.01,341.5,18.5,43.5,Traditional,0.2
2015,Laikipia,Short Rains,Maize,12.25,451.7,20.7,43.5,Hybrid,1.74
2015,Kisumu,Long Rains,Beans,11.82,914.4,23.4,41.5,Improved Traditional,0.88
2015,Kisumu,Long Rains,Maize,2.34,891.4,21.5,41.5,Traditional,2.21
2015,Kisumu,Short Rains,Beans,1.54,963.4,22.6,41.5,Traditional,0.89
2015,Kisumu,Short Rains,Maize,6.52,671.4,22.3,41.5,Improved Traditional,2.05
2015,Siaya,Long Rains,Beans,4.4,519.4,24.3,77.5,Traditional,0.7
2015,Siaya,Long Rains,Maize,13.27,1030.7,23.2,77.5,Traditional,2.6
2015,Siaya,Long Rains,Cassava,2.5,885.0,22.9,77.5,Traditional,2.35
2015,Siaya,Short Rains,Beans,14.43,707.7,22.1,77.5,Hybrid,0.91
2015,Siaya,Short Rains,Maize,13.71,678.3,23.1,77.5,Hybrid,1.97
2015,Siaya,Short Rains,Cassava,9.84,695.2,22.8,77.5,Traditional,2.74
2015,Homa Bay,Long Rains,Beans,11.0,1101.1,21.9,69.3,Traditional,1.26
2015,Homa Bay,Long Rains,Maize,10.37,881.7,23.7,69.3,Hybrid,3.97
2015,Homa Bay,Short Rains,Beans,4.56,182.8,25.1,69.3,Improved Traditional,0.2
2015,Homa Bay,Short Rains,Maize,12.76,387.1,23.6,69.3,Improved Traditional,0.32
2015,Migori,Long Rains,Beans,10.37,1236.6,20.6,52.6,Hybrid,1.82
2015,Migori,Long Rains,Maize,1.04,1598.4,21.1,52.6,Improved Traditional,4.93
2015,Migori,Short Rains,Beans,0.97,729.6,20.4,52.6,Traditional,0.29
2015,Migori,Short Rains,Maize,14.21,940.7,21.6,52.6,Traditional,2.61
2015,Kajiado,Long Rains,Beans,1.79,764.4,24.1,21.4,Hybrid,0.44
2015,Kajiado,Long Rains,Maize,2.4,696.0,20.7,21.4,Traditional,1.37
2015,Kajiado,Short Rains,Beans,13.56,202.9,23.4,21.4,Traditional,0.2
2015,Kajiado,Short Rains,Maize,14.7,474.0,18.0,21.4,Improved Traditional,0.73
2015,Narok,Long Rains,Wheat,8.6,504.3,19.0,62.4,Traditional,1.03
2015,Narok,Long Rains,Beans,0.62,1283.1,18.3,62.4,Traditional,1.79
2015,Narok,Long Rains,Maize,14.01,1098.3,19.0,62.4,Improved Traditional,4.15
2015,Narok,Short Rains,Wheat,4.75,153.0,18.2,62.4,Traditional,0.2
2015,Narok,Short Rains,Beans,6.65,438.3,18.5,62.4,Improved Traditional,0.63
2015,Narok,Short Rains,Maize,11.7,635.1,17.3,62.4,Improved Traditional,1.18
2015,Elgeyo-Marakwet,Long Rains,Beans,11.16,926.7,16.2,59.4,Hybrid,1.59
2015,Elgeyo-Marakwet,Long Rains,Maize,10.35,889.8,19.9,59.4,Improved Traditional,2.32
2015,Elgeyo-Marakwet,Short Rains,Beans,0.55,543.4,19.3,59.4,Traditional,0.74
2015,Elgeyo-Marakwet,Short Rains,Maize,3.45,1106.9,17.5,59.4,Traditional,3.02
2015,Busia,Long Rains,Beans,5.62,1198.8,19.6,38.6,Traditional,1.1
2015,Busia,Long Rains,Maize,12.96,1416.1,21.6,38.6,Traditional,3.3
2015,Busia,Long Rains,Cassava,4.64,757.9,20.5,38.6,Traditional,1.53
2015,Busia,Long Rains,Rice,10.08,892.8,20.7,38.6,Traditional,1.54
2015,Busia,Short Rains,Beans,1.09,849.8,18.9,38.6,Improved Traditional,0.99
2015,Busia,Short Rains,Maize,5.39,956.3,19.7,38.6,Traditional,2.49
2015,Busia,Short Rains,Cassava,4.03,1042.7,20.9,38.6,Improved Traditional,1.64
2015,Busia,Short Rains,Rice,6.34,1315.5,19.8,38.6,Traditional,2.7
2015,Isiolo,Long Rains,Beans,2.63,366.6,30.8,45.1,Traditional,0.2
2015,Isiolo,Long Rains,Maize,2.63,472.3,29.8,45.1,Hybrid,1.09
2015,Isiolo,Short Rains,Beans,7.62,153.4,30.8,45.1,Traditional,0.2
2015,Isiolo,Short Rains,Maize,6.77,152.5,30.7,45.1,Improved Traditional,0.2
2015,Marsabit,Long Rains,Beans,1.49,217.1,33.4,22.6,Improved Traditional,0.2
2015,Marsabit,Long Rains,Maize,12.37,251.2,30.5,22.6,Traditional,0.21
2015,Marsabit,Short Rains,Beans,8.79,220.7,32.0,22.6,Traditional,0.2
2015,Marsabit,Short Rains,Maize,12.31,234.4,31.1,22.6,Traditional,0.2
2016,Uasin Gishu,Long Rains,Wheat,13.57,763.3,20.6,130.2,Improved Traditional,6.63
2016,Uasin Gishu,Long Rains,Beans,12.6,789.7,17.6,130.2,Improved Traditional,1.64
2016,Uasin Gishu,Long Rains,Maize,5.58,1080.0,17.4,130.2,Hybrid,9.02
2016,Uasin Gishu,Short Rains,Wheat,13.53,575.2,17.2,130.2,Hybrid,7.18
2016,Uasin Gishu,Short Rains,Beans,6.57,184.8,16.6,130.2,Hybrid,0.21
2016,Uasin Gishu,Short Rains,Maize,5.29,628.4,19.1,130.2,Traditional,3.36
2016,Trans Nzoia,Long Rains,Wheat,9.74,1305.0,16.9,153.8,Improved Traditional,11.11
2016,Trans Nzoia,Long Rains,Beans,6.32,840.0,16.1,153.8,Hybrid,2.12
2016,Trans Nzoia,Long Rains,Maize,1.14,1040.8,18.5,153.8,Hybrid,3.97
2016,Trans Nzoia,Short Rains,Wheat,5.21,754.9,15.4,153.8,Hybrid,8.99
2016,Trans Nzoia,Short Rains,Beans,14.67,997.5,16.7,153.8,Improved Traditional,2.06
2016,Trans Nzoia,Short Rains,Maize,7.48,562.0,16.4,153.8,Hybrid,3.87
2016,Nakuru,Long Rains,Wheat,14.02,777.3,18.7,48.7,Traditional,2.98
2016,Nakuru,Long Rains,Beans,7.12,717.6,16.9,48.7,Improved Traditional,0.72
2016,Nakuru,Long Rains,Maize,9.13,594.6,21.5,48.7,Hybrid,2.13
2016,Nakuru,Long Rains,Potatoes,11.83,823.4,18.9,48.7,Hybrid,5.47
2016,Nakuru,Short Rains,Wheat,2.98,573.1,18.6,48.7,Improved Traditional,3.23
2016,Nakuru,Short Rains,Beans,2.65,227.7,21.6,48.7,Hybrid,0.2
2016,Nakuru,Short Rains,Maize,12.79,592.9,18.6,48.7,Hybrid,1.69
2016,Nakuru,Short Rains,Potatoes,4.12,387.1,20.5,48.7,Hybrid,0.92
2016,Nandi,Long Rains,Beans,7.99,916.4,16.4,81.1,Hybrid,2.87
2016,Nandi,Long Rains,Maize,8.34,743.5,16.5,81.1,Hybrid,1.46
2016,Nandi,Long Rains,Tea,6.6,954.7,17.9,81.1,Hybrid,3.88
2016,Nandi,Short Rains,Beans,7.45,736.7,15.6,81.1,Traditional,0.76
2016,Nandi,Short Rains,Maize,1.81,385.2,17.9,81.1,Improved Traditional,0.46
2016,Nandi,Short Rains,Tea,2.69,686.8,18.2,81.1,Hybrid,4.26
2016,Bungoma,Long Rains,Beans,1.91,876.8,17.5,97.4,Traditional,0.77
2016,Bungoma,Long Rains,Maize,2.37,853.7,18.6,97.4,Traditional,3.94
2016,Bungoma,Short Rains,Beans,14.34,640.4,19.1,97.4,Traditional,1.99
2016,Bungoma,Short Rains,Maize,2.46,1301.1,18.2,97.4,Improved Traditional,3.37
2016,Kakamega,Long Rains,Beans,3.65,1354.5,21.1,116.1,Hybrid,0.92
2016,Kakamega,Long Rains,Maize,5.83,1000.9,17.7,116.1,Improved Traditional,1.88
2016,Kakamega,Short Rains,Beans,14.23,804.0,20.0,116.1,Hybrid,2.73
2016,Kakamega,Short Rains,Maize,8.69,860.1,20.4,116.1,Improved Traditional,3.13
2016,Kisii,Long Rains,Beans,5.39,1260.6,18.2,140.0,Hybrid,3.08
2016,Kisii,Long Rains,Maize,9.76,962.2,18.5,140.0,Hybrid,4.38
2016,Kisii,Short Rains,Beans,2.95,872.3,19.2,140.0,Hybrid,1.76
2016,Kisii,Short Rains,Maize,14.03,1040.3,20.2,140.0,Traditional,3.67
2016,Nyamira,Long Rains,Beans,4.54,1565.9,16.8,108.2,Improved Traditional,2.04
2016,Nyamira,Long Rains,Maize,2.01,1167.9,19.8,108.2,Hybrid,2.43
2016,Nyamira,Short Rains,Beans,7.81,979.2,18.0,108.2,Hybrid,1.32
2016,Nyamira,Short Rains,Maize,11.92,692.1,18.3,108.2,Hybrid,2.58
2016,Vihiga,Long Rains,Beans,5.22,2142.1,20.6,60.9,Traditional,2.15
2016,Vihiga,Long Rains,Maize,5.67,875.1,19.6,60.9,Traditional,1.49
2016,Vihiga,Short Rains,Beans,1.8,641.8,18.7,60.9,Hybrid,0.57
2016,Vihiga,Short Rains,Maize,2.66,530.9,18.9,60.9,Traditional,0.33
2016,Bomet,Long Rains,Beans,14.82,1123.2,18.7,46.8,Improved Traditional,1.02
2016,Bomet,Long Rains,Maize,9.08,1173.9,17.2,46.8,Hybrid,1.95
2016,Bomet,Long Rains,Tea,10.04,1361.9,20.4,46.8,Improved Traditional,2.47
2016,Bomet,Long Rains,Potatoes,13.9,878.4,15.3,46.8,Hybrid,6.68
2016,Bomet,Short Rains,Beans,12.16,552.0,17.3,46.8,Improved Traditional,0.68
2016,Bomet,Short Rains,Maize,6.62,691.1,16.7,46.8,Traditional,1.8
2016,Bomet,Short Rains,Tea,2.67,933.2,17.2,46.8,Hybrid,1.73
2016,Bomet,Short Rains,Potatoes,11.46,1262.5,18.1,46.8,Hybrid,8.45
2016,Kericho,Long Rains,Beans,8.73,1049.4,17.6,104.8,Improved Traditional,0.79
2016,Kericho,Long Rains,Maize,7.78,1005.3,17.5,104.8,Hybrid,2.47
2016,Kericho,Long Rains,Tea,13.28,1333.4,18.2,104.8,Hybrid,3.39
2016,Kericho,Short Rains,Beans,2.84,797.0,17.1,104.8,Hybrid,1.76
2016,Kericho,Short Rains,Maize,7.32,628.8,18.0,104.8,Improved Traditional,0.74
2016,Kericho,Short Rains,Tea,5.82,1170.9,19.9,104.8,Hybrid,3.85
2016,Nyeri,Long Rains,Beans,14.88,1204.1,15.8,41.6,Traditional,0.74
2016,Nyeri,Long Rains,Maize,6.61,621.3,15.8,41.6,Improved Traditional,1.62
2016,Nyeri,Long Rains,Tea,12.37,447.3,18.4,41.6,Hybrid,2.23
2016,Nyeri,Long Rains,Coffee,11.62,696.4,15.4,41.6,Hybrid,1.83
2016,Nyeri,Short Rains,Beans,7.86,605.0,15.6,41.6,Traditional,0.53
2016,Nyeri,Short Rains,Maize,11.34,353.1,15.7,41.6,Improved Traditional,0.32
2016,Nyeri,Short Rains,Tea,4.15,401.2,14.7,41.6,Hybrid,0.75
2016,Nyeri,Short Rains,Coffee,3.61,517.7,17.4,41.6,Improved Traditional,1.21
2016,Muranga,Long Rains,Beans,12.06,646.9,18.2,59.8,Traditional,0.53
2016,Muranga,Long Rains,Maize,7.67,1064.7,18.1,59.8,Hybrid,2.33
2016,Muranga,Long Rains,Tea,2.22,969.6,19.9,59.8,Traditional,2.9
2016,Muranga,Long Rains,Coffee,0.75,612.0,17.1,59.8,Traditional,1.01
2016,Muranga,Short Rains,Beans,5.85,535.0,16.9,59.8,Traditional,0.65
2016,Muranga,Short Rains,Maize,2.28,725.6,18.4,59.8,Traditional,2.17
2016,Muranga,Short Rains,Tea,13.24,720.7,19.1,59.8,Hybrid,1.63
2016,Muranga,Short Rains,Coffee,6.29,569.4,18.9,59.8,Hybrid,2.68
2016,Kiambu,Long Rains,Beans,4.16,1021.6,18.4,64.2,Hybrid,1.59
2016,Kiambu,Long Rains,Maize,10.39,911.3,17.7,64.2,Traditional,2.34
2016,Kiambu,Long Rains,Coffee,10.8,690.4,17.0,64.2,Traditional,1.49
2016,Kiambu,Short Rains,Beans,13.27,386.7,17.2,64.2,Traditional,0.2
2016,Kiambu,Short Rains,Maize,10.4,379.3,19.9,64.2,Improved Traditional,0.63
2016,Kiambu,Short Rains,Coffee,4.94,178.2,19.0,64.2,Hybrid,0.25
2016,Kirinyaga,Long Rains,Beans,10.18,837.3,17.4,65.3,Traditional,1.2
2016,Kirinyaga,Long Rains,Maize,8.28,837.4,18.5,65.3,Hybrid,2.46
2016,Kirinyaga,Long Rains,Coffee,0.59,1032.6,18.0,65.3,Traditional,1.67
2016,Kirinyaga,Long Rains,Rice,4.34,788.6,18.1,65.3,Traditional,1.86
2016,Kirinyaga,Short Rains,Beans,14.57,804.2,18.6,65.3,Improved Traditional,1.22
2016,Kirinyaga,Short Rains,Maize,13.9,529.6,17.7,65.3,Hybrid,1.98
2016,Kirinyaga,Short Rains,Coffee,12.74,501.7,18.7,65.3,Improved Traditional,1.23
2016,Kirinyaga,Short Rains,Rice,9.88,687.5,19.7,65.3,Traditional,1.94
2016,Embu,Long Rains,Beans,8.22,1116.6,20.2,41.9,Hybrid,1.67
2016,Embu,Long Rains,Maize,10.98,737.0,19.1,41.9,Improved Traditional,1.69
2016,Embu,Long Rains,Coffee,10.6,430.6,20.3,41.9,Hybrid,1.04
2016,Embu,Short Rains,Beans,9.05,357.4,19.8,41.9,Improved Traditional,0.39
2016,Embu,Short Rains,Maize,8.79,575.2,20.8,41.9,Traditional,2.01
2016,Embu,Short Rains,Coffee,0.85,749.5,19.2,41.9,Improved Traditional,1.75
2016,Meru,Long Rains,Beans,12.92,537.3,18.2,60.7,Traditional,0.41
2016,Meru,Long Rains,Maize,14.93,553.0,16.7,60.7,Improved Traditional,1.88
2016,Meru,Long Rains,Coffee,8.9,767.4,15.1,60.7,Traditional,0.85
2016,Meru,Long Rains,Potatoes,9.54,686.3,17.2,60.7,Hybrid,7.07
2016,Meru,Short Rains,Beans,7.18,699.1,19.6,60.7,Hybrid,2.17
2016,Meru,Short Rains,Maize,11.99,136.7,16.4,60.7,Traditional,0.2
2016,Meru,Short Rains,Coffee,13.1,854.6,14.6,60.7,Traditional,1.11
2016,Meru,Short Rains,Potatoes,14.29,629.6,17.1,60.7,Traditional,2.83
2016,Tharaka-Nithi,Long Rains,Beans,5.25,565.5,20.0,48.3,Traditional,0.37
2016,Tharaka-Nithi,Long Rains,Maize,6.41,437.6,20.5,48.3,Traditional,1.14
2016,Tharaka-Nithi,Short Rains,Beans,2.77,591.7,23.1,48.3,Hybrid,0.47
2016,Tharaka-Nithi,Short Rains,Maize,1.91,321.2,21.6,48.3,Traditional,0.41
2016,Nyandarua,Long Rains,Beans,9.98,1072.7,15.9,51.4,Hybrid,0.8
2016,Nyandarua,Long Rains,Maize,1.46,1181.5,15.2,51.4,Improved Traditional,1.43
2016,Nyandarua,Long Rains,Potatoes,7.83,577.3,16.7,51.4,Hybrid,4.73
2016,Nyandarua,Short Rains,Beans,6.77,735.9,16.6,51.4,Traditional,0.97
2016,Nyandarua,Short Rains,Maize,8.11,587.2,17.0,51.4,Traditional,0.76
2016,Nyandarua,Short Rains,Potatoes,6.14,453.1,16.2,51.4,Hybrid,3.22
2016,Nairobi,Long Rains,Beans,3.95,763.4,19.9,26.3,Traditional,0.24
2016,Nairobi,Long Rains,Maize,4.5,618.2,19.1,26.3,Hybrid,1.02
2016,Nairobi,Short Rains,Beans,7.9,578.2,18.4,26.3,Traditional,0.35
2016,Nairobi,Short Rains,Maize,9.62,331.6,19.5,26.3,Traditional,0.33
2016,Machakos,Long Rains,Sorghum,5.66,584.5,21.0,66.2,Improved Traditional,0.32
2016,Machakos,Long Rains,Beans,9.37,321.6,23.5,66.2,Traditional,0.22
2016,Machakos,Long Rains,Maize,8.33,717.6,21.1,66.2,Improved Traditional,2.32
2016,Machakos,Short Rains,Sorghum,11.54,227.8,22.1,66.2,Improved Traditional,0.2
2016,Machakos,Short Rains,Beans,7.82,242.8,24.5,66.2,Improved Traditional,0.2
2016,Machakos,Short Rains,Maize,1.23,646.9,21.0,66.2,Traditional,2.51
2016,Makueni,Long Rains,Sorghum,3.12,877.8,23.6,14.2,Traditional,0.73
2016,Makueni,Long Rains,Beans,14.19,700.3,24.9,14.2,Improved Traditional,0.22
2016,Makueni,Long Rains,Maize,3.39,451.1,24.7,14.2,Traditional,0.6
2016,Makueni,Short Rains,Sorghum,11.93,337.9,25.2,14.2,Traditional,0.34
2016,Makueni,Short Rains,Beans,10.18,409.3,25.1,14.2,Traditional,0.21
2016,Makueni,Short Rains,Maize,5.48,295.5,25.7,14.2,Traditional,0.28
2016,Kitui,Long Rains,Sorghum,3.37,509.6,25.5,25.7,Hybrid,0.35
2016,Kitui,Long Rains,Beans,12.86,671.6,25.8,25.7,Improved Traditional,0.27
2016,Kitui,Long Rains,Maize,14.32,739.6,25.3,25.7,Improved Traditional,0.65
2016,Kitui,Short Rains,Sorghum,11.08,664.9,26.6,25.7,Improved Traditional,0.84
2016,Kitui,Short Rains,Beans,13.34,262.1,26.4,25.7,Traditional,0.2
2016,Kitui,Short Rains,Maize,14.17,534.9,25.3,25.7,Traditional,0.49
2016,Mombasa,Long Rains,Beans,9.98,1109.9,29.3,14.1,Traditional,0.2
2016,Mombasa,Long Rains,Maize,5.97,713.3,29.2,14.1,Hybrid,0.41
2016,Mombasa,Short Rains,Beans,7.7,361.5,29.4,14.1,Improved Traditional,0.2
2016,Mombasa,Short Rains,Maize,15.0,998.4,29.0,14.1,Hybrid,0.53
2016,Kilifi,Long Rains,Beans,8.81,716.1,28.1,25.4,Hybrid,0.27
2016,Kilifi,Long Rains,Maize,14.87,782.9,27.5,25.4,Improved Traditional,0.58
2016,Kilifi,Long Rains,Cassava,12.7,754.5,27.2,25.4,Hybrid,1.71
2016,Kilifi,Short Rains,Beans,13.49,746.8,26.4,25.4,Traditional,0.2
2016,Kilifi,Short Rains,Maize,14.7,575.4,28.1,25.4,Improved Traditional,0.36
2016,Kilifi,Short Rains,Cassava,5.96,577.1,26.7,25.4,Improved Traditional,1.86
2016,Kwale,Long Rains,Beans,4.77,701.2,27.1,15.0,Improved Traditional,0.2
2016,Kwale,Long Rains,Maize,6.58,829.8,28.0,15.0,Hybrid,0.37
2016,Kwale,Long Rains,Cassava,4.92,699.5,27.6,15.0,Traditional,1.62
2016,Kwale,Short Rains,Beans,14.85,207.2,28.6,15.0,Traditional,0.2
2016,Kwale,Short Rains,Maize,0.67,307.4,28.0,15.0,Improved Traditional,0.2
2016,Kwale,Short Rains,Cassava,1.62,800.7,27.2,15.0,Hybrid,2.72
2016,Tana River,Long Rains,Beans,12.89,403.7,29.2,26.7,Hybrid,0.2
2016,Tana River,Long Rains,Maize,6.18,527.1,30.7,26.7,Improved Traditional,0.46
2016,Tana River,Long Rains,Rice,1.83,431.9,30.8,26.7,Improved Traditional,0.6
2016,Tana River,Short Rains,Beans,6.05,258.0,28.8,26.7,Traditional,0.2
2016,Tana River,Short Rains,Maize,2.59,308.4,28.8,26.7,Traditional,0.33
2016,Tana River,Short Rains,Rice,7.87,330.8,29.0,26.7,Traditional,0.42
2016,Lamu,Long Rains,Beans,1.79,991.8,27.6,52.3,Traditional,0.31
2016,Lamu,Long Rains,Maize,4.5,1048.5,28.2,52.3,Hybrid,0.89
2016,Lamu,Short Rains,Beans,8.97,474.1,29.4,52.3,Improved Traditional,0.2
2016,Lamu,Short Rains,Maize,6.95,210.1,28.6,52.3,Traditional,0.2
2016,Taita Taveta,Long Rains,Beans,10.71,811.7,23.1,32.4,Traditional,0.62
2016,Taita Taveta,Long Rains,Maize,6.22,567.9,21.8,32.4,Improved Traditional,2.11
2016,Taita Taveta,Short Rains,Beans,1.09,349.1,26.0,32.4,Traditional,0.25
2016,Taita Taveta,Short Rains,Maize,13.32,167.2,25.0,32.4,Traditional,0.2
2016,Garissa,Long Rains,Sorghum,1.72,185.5,32.6,41.4,Traditional,0.38
2016,Garissa,Long Rains,Beans,8.49,168.4,32.0,41.4,Traditional,0.2
2016,Garissa,Long Rains,Maize,12.78,280.3,30.6,41.4,Traditional,0.29
2016,Garissa,Short Rains,Sorghum,4.06,191.8,31.3,41.4,Hybrid,0.32
2016,Garissa,Short Rains,Beans,4.57,345.9,35.1,41.4,Hybrid,0.2
2016,Garissa,Short Rains,Maize,10.22,195.1,34.8,41.4,Hybrid,0.23
2016,Wajir,Long Rains,Sorghum,8.61,231.0,35.5,27.0,Hybrid,0.3
2016,Wajir,Long Rains,Beans,12.87,232.6,32.5,27.0,Hybrid,0.2
2016,Wajir,Long Rains,Maize,10.82,198.6,33.9,27.0,Hybrid,0.2
2016,Wajir,Short Rains,Sorghum,5.21,182.6,32.1,27.0,Traditional,0.33
2016,Wajir,Short Rains,Beans,4.82,241.8,33.6,27.0,Traditional,0.2
2016,Wajir,Short Rains,Maize,8.6,188.2,32.6,27.0,Improved Traditional,0.2
2016,Mandera,Long Rains,Sorghum,2.58,112.2,36.2,11.8,Traditional,0.2
2016,Mandera,Long Rains,Beans,7.52,348.5,35.6,11.8,Improved Traditional,0.2
2016,Mandera,Long Rains,Maize,13.78,211.6,34.1,11.8,Traditional,0.2
2016,Mandera,Short Rains,Sorghum,13.85,165.7,35.9,11.8,Traditional,0.2
2016,Mandera,Short Rains,Beans,4.86,215.4,33.4,11.8,Traditional,0.2
2016,Mandera,Short Rains,Maize,0.75,262.6,33.6,11.8,Hybrid,0.2
2016,Turkana,Long Rains,Sorghum,5.25,250.5,35.4,15.5,Traditional,0.21
2016,Turkana,Long Rains,Beans,0.91,119.3,35.3,15.5,Hybrid,0.2
2016,Turkana,Long Rains,Maize,12.88,178.8,33.5,15.5,Improved Traditional,0.23
2016,Turkana,Short Rains,Sorghum,0.66,102.8,36.1,15.5,Traditional,0.2
2016,Turkana,Short Rains,Beans,12.28,129.9,35.9,15.5,Improved Traditional,0.2
2016,Turkana,Short Rains,Maize,8.38,50.0,33.7,15.5,Hybrid,0.2
2016,West Pokot,Long Rains,Beans,8.88,477.3,23.2,55.0,Improved Traditional,0.38
2016,West Pokot,Long Rains,Maize,4.33,470.6,20.9,55.0,Hybrid,1.97
