Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,LogMonthlyIncome,YearsPerCompany,PromotionLag,IncomePerYear,HighRiskProfile
36,0,1,530,2,4,3,0,51,3,2,4,4502,7439,3,0,15,3,3,0,17,2,2,13,7,6,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8.41249912,5.666666667,-1,250.11,0
45,0,0,1238,1,1,3,1,74,2,3,3,10748,3395,3,0,23,4,4,1,25,3,2,23,15,14,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.282568006,8.333333333,-1,413.38,0
24,1,1,240,22,1,4,1,58,1,1,3,1555,11585,1,0,11,3,3,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.349873705,1,0,777.5,0
47,1,2,1093,9,3,3,1,82,1,4,3,12936,24164,7,0,11,3,3,0,25,3,1,23,5,14,10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.467846702,3.571428571,9,497.54,0
26,0,1,390,17,4,4,1,62,1,1,3,2305,6217,1,0,15,3,3,3,3,3,4,3,2,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7.743269701,3,-2,576.25,0
45,0,1,1005,28,2,4,0,48,2,4,2,16704,17119,1,0,11,3,3,0,21,2,3,21,6,8,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.723463355,21,2,759.27,0
32,0,2,585,10,3,1,1,56,3,1,3,3433,17360,6,0,13,3,1,1,10,3,2,5,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.141481041,1.666666667,-1,312.09,0
31,0,1,741,2,4,2,1,69,3,1,3,3477,18103,1,0,14,3,4,1,6,2,4,5,2,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.154212695,6,-2,496.71,0
41,0,0,552,4,3,3,1,60,1,2,2,6430,20794,6,0,19,3,2,1,10,4,3,3,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.768885326,1.666666667,-1,584.55,0
40,0,1,369,8,2,2,0,92,3,2,1,6516,5041,2,1,16,3,2,1,18,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.782169426,9,0,342.95,0
24,0,1,506,29,1,2,1,91,3,1,1,3907,3622,1,0,13,3,2,3,6,2,4,6,2,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8.270781013,6,-1,558.14,0
46,0,1,717,13,4,3,1,34,3,2,2,5562,9697,6,0,14,3,4,0,19,3,3,10,7,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.62389281,3.166666667,-7,278.1,0
35,0,1,1370,27,4,4,1,49,3,2,3,6883,5151,2,0,16,3,2,1,17,3,3,7,7,0,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.836955157,8.5,-7,382.39,0
30,0,1,793,16,1,2,1,33,3,1,4,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.959625305,10,0,260.18,0
47,0,0,543,2,4,3,1,87,3,2,2,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.512984347,0.571428571,0,995.6,0
46,0,1,1277,2,3,3,1,74,3,3,4,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.246575865,3.25,-6,740.57,0
36,1,1,1456,13,5,2,1,96,2,2,1,6134,8658,5,1,13,3,2,3,16,3,3,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.721765357,3.2,0,360.82,0
32,1,1,964,1,2,1,1,34,1,2,2,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.815221556,1.666666667,0,612.27,0
23,0,1,160,4,1,3,0,51,3,1,2,3295,12862,1,0,13,3,3,0,3,3,1,3,2,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8.100464891,3,-1,823.75,0
31,0,2,163,24,1,4,0,30,3,2,4,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,8.563885919,4.5,-3,523.8,1
39,0,0,792,1,3,4,1,77,3,2,4,6472,8989,1,1,15,3,4,1,9,2,3,9,8,5,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.775394959,9,-3,647.2,0
32,0,1,371,19,3,4,1,80,1,3,3,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.170663555,3.333333333,-3,873.64,0
40,0,1,611,7,4,2,1,88,3,5,2,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9.895152916,21,4,901.5,0
45,0,1,176,4,3,3,0,56,1,3,3,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9.185740255,2.25,0,975.6,0
30,0,2,1312,2,4,4,0,78,2,1,1,4968,26427,0,0,16,3,4,0,10,2,3,9,7,0,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.510973892,10,-7,451.64,1
24,0,2,897,10,3,1,1,59,3,1,4,2145,2097,0,0,14,3,4,1,3,2,3,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7.671360923,3,0,536.25,0
30,1,2,600,8,3,3,0,66,2,1,4,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.687538766,1,-1,311.43,0
31,0,1,1003,5,3,1,1,51,3,2,3,8346,20943,1,0,19,3,3,1,6,3,3,5,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9.029657472,6,-2,1192.29,0
27,0,1,1054,8,3,3,0,67,3,1,4,3445,6152,1,0,11,3,3,0,6,5,2,6,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8.144969417,6,-1,492.14,0
29,1,1,428,9,3,2,0,52,1,1,2,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7.923348212,2,0,920,0
29,0,2,461,1,3,4,1,70,4,2,3,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.747510946,1.25,-2,572.18,1
30,0,1,979,15,2,3,1,94,2,3,1,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.873608102,6,-6,549.23,0
34,0,1,181,2,4,4,1,97,4,1,4,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.983781069,6,1,418.86,0
33,0,0,1283,2,3,4,0,62,3,2,2,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8.546363569,1.625,-6,367.64,0
49,0,1,1313,11,4,4,0,80,3,2,4,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8.413608875,2.666666667,-1,500.78,0
33,1,1,211,16,3,1,0,74,3,3,1,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9.055439411,5.5,0,713.67,0
38,0,2,594,2,2,3,0,75,2,1,2,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7.811568489,2.25,-1,246.8,0
31,1,1,1079,16,4,1,1,70,3,3,3,8161,19002,2,0,13,3,1,3,10,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9.007244516,5,0,741.91,0
29,0,1,590,4,3,4,0,91,2,1,1,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.654443226,1,0,1054.5,0
30,0,1,305,16,3,3,1,58,4,2,3,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.574518258,3.333333333,1,481.27,0
32,0,0,953,5,4,2,1,65,3,1,2,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7.908019445,6,-7,209.08,0
38,0,1,833,18,3,2,1,60,1,2,4,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.667680025,5,1,363.19,0
43,1,2,807,17,3,3,1,38,2,1,3,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7.79893331,0.666666667,0,348.14,0
42,0,1,855,12,3,2,1,57,3,1,2,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.92551898,0.875,-3,345.75,0
55,0,1,478,2,3,3,1,60,2,5,1,19038,19805,8,0,12,3,2,3,34,2,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9.854244786,4.25,0,543.94,0
33,0,0,775,4,3,4,1,90,3,2,2,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.02486215,2.2,-7,254.58,0
41,0,1,548,9,4,3,1,94,3,1,1,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.736307097,5,-3,381.5,0
34,0,0,1375,10,3,4,1,87,3,2,3,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.294549515,15,-14,250.06,0
53,0,0,661,1,4,1,0,60,2,4,3,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9.470085826,6.75,-2,463.04,0
43,0,1,244,2,3,2,1,97,3,1,4,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.171882006,10,-6,321.73,0
34,0,1,511,3,2,4,0,32,1,2,4,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.70450229,1.2,0,861.29,0
21,1,1,337,7,1,2,1,31,3,1,2,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7.893572074,1,1,1339.5,0
38,0,1,1153,6,2,4,0,40,2,1,3,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,8.216898581,5,-4,617,0
22,1,1,1294,8,1,3,0,79,3,1,1,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7.782807263,1,0,1199,0
31,0,1,196,29,4,1,0,91,2,2,4,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.606851063,13,-2,390.57,0
51,0,1,942,3,3,1,0,53,3,3,3,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,9.481664378,7.5,0,819.75,0
37,0,1,589,9,2,2,1,46,2,2,2,4189,8800,1,0,14,3,1,2,5,2,3,5,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.340456013,5,-2,698.17,0
46,0,1,734,2,4,3,1,46,3,5,4,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.869361838,3.428571429,1,773.12,0
36,0,1,1383,10,3,4,1,90,3,3,1,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.02665789,2.142857143,-3,520.06,0
44,1,2,429,1,2,3,1,99,3,1,2,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.759187439,6,-1,334.57,0
37,0,1,1239,8,2,3,1,89,3,2,2,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.311889558,9.5,4,203.55,0
35,1,1,303,27,3,3,1,84,3,2,4,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.668024081,10,0,528.45,0
33,0,1,867,8,4,4,1,90,4,1,1,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.053251154,2.333333333,-1,209.53,0
28,0,1,1181,1,3,3,1,82,3,1,4,2044,5531,1,0,11,3,3,1,5,6,4,5,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.623153068,5,-3,340.67,0
39,0,1,1253,10,1,3,1,65,3,3,3,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,9.507849005,1.285714286,-1,1346.4,0
46,0,0,849,26,2,2,1,98,2,2,2,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.98619632,0.75,0,1141.57,0
40,0,1,616,2,2,3,0,99,3,1,1,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.125039097,1.75,-3,422.12,0
42,0,1,1128,13,3,2,1,95,4,2,1,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.619569258,2,0,503.45,0
35,0,0,1180,2,2,2,1,90,3,2,4,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.659213451,7.5,-6,360.12,0
38,0,0,1336,2,3,1,1,100,3,1,2,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.860570786,2.6,-7,185.14,0
34,1,2,234,9,4,4,1,93,3,2,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.584290935,2.75,-1,445.5,0
37,1,1,370,10,4,4,1,58,3,2,1,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,8.346167594,10,-3,383,0
39,0,2,766,20,3,3,1,83,3,2,4,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.325548307,3.5,1,515.88,0
43,0,0,343,9,3,1,1,52,3,1,3,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.799343398,1.75,-1,304.75,0
41,0,1,447,5,3,2,1,85,4,2,2,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.835064935,3.666666667,-1,572.5,0
41,0,1,796,4,1,3,0,81,3,3,3,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.254165852,23,-1,435.29,0
30,0,1,1092,10,3,1,0,64,3,3,3,9667,2739,9,0,14,3,2,0,9,3,3,7,7,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9.176576742,1,-7,966.7,0
26,1,1,920,20,2,4,0,69,3,1,2,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7.672757897,6,0,306.86,0
46,1,1,261,21,2,4,0,66,3,2,2,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9.096835671,3.25,-4,637.57,0
40,0,1,1194,1,3,3,0,52,3,2,4,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.781708986,3,-3,501,0
34,0,1,810,8,2,2,1,92,4,2,3,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,8.824677891,10,-4,618.09,0
58,0,0,350,2,3,2,1,52,3,4,2,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.698429469,9.25,5,428.71,0
35,0,1,185,23,4,2,1,91,1,1,3,2705,9696,0,0,16,3,2,1,6,2,4,5,4,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7.903226809,6,-4,386.43,0
47,0,1,1001,4,3,3,0,92,2,3,2,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.243194709,3.5,3,356.31,0
40,0,1,750,12,3,2,0,47,3,2,1,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.400434631,7.5,3,278,0
54,0,1,431,7,4,4,0,68,3,2,4,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8.832733592,3.5,0,456.93,0
31,0,2,1125,7,4,1,0,68,3,3,1,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9.173468897,4.5,0,963.7,0
28,0,1,1217,1,3,3,0,67,3,1,1,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8.186464429,3,-1,897.75,0
38,0,1,723,2,4,2,0,77,1,2,4,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,8.595264727,10,-2,257.38,0
26,0,1,572,10,3,3,1,46,3,2,4,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,8.452121195,5,-2,780.67,0
58,0,2,1216,15,4,1,1,87,3,4,3,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.667005437,11.5,0,657.79,0
18,0,0,1431,14,3,2,0,33,3,1,3,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7.323170718,0,0,1514,0
31,1,1,359,18,5,4,1,89,4,1,1,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.99193052,2,0,985.33,0
29,1,1,350,13,3,1,1,56,2,1,1,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.756195344,1,0,467,0
45,0,0,589,2,4,3,0,67,3,2,3,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.547722396,2.5,-2,468.55,0
36,0,1,430,2,4,4,0,73,3,2,2,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.848365695,3.75,0,435.12,0
43,0,2,1422,2,4,1,1,92,3,2,4,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.644002038,7,0,709.38,0
27,0,2,1297,5,2,4,0,53,3,1,4,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.774855767,6,-4,339.86,1
29,0,2,574,20,1,4,1,40,3,1,4,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,8.24617156,11,-5,317.67,0
32,0,2,1318,10,4,4,1,79,3,2,4,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8.444407422,0.5,0,929.6,0
42,0,0,355,10,4,3,1,38,3,1,3,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7.985143931,3.333333333,0,266.91,0
47,0,1,207,9,4,2,0,64,3,1,3,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.652545693,1.75,0,263.12,0
46,0,1,706,2,2,4,1,82,3,3,4,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.057072636,4,-4,659.85,0
28,0,0,280,1,2,3,1,43,3,1,4,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.90359629,3,0,676.5,0
29,0,1,726,29,1,4,1,93,1,2,3,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.761706768,1.375,1,532,0
42,0,1,1142,8,3,4,1,81,3,1,3,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.286269453,2,0,440.89,0
32,1,1,414,2,4,3,1,82,2,2,2,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,9.201097791,1,0,1238.38,0
46,0,1,1319,3,3,1,0,45,4,4,1,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.489939868,12.5,-15,508.65,0
27,0,1,728,23,1,2,0,36,2,2,3,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,8.172164452,9,-3,354,0
29,0,1,352,6,1,4,1,87,2,1,2,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7.939158818,1,0,1402,0
43,0,1,823,6,3,1,0,81,2,5,3,19392,22539,7,0,13,3,4,0,21,2,3,16,12,6,14,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,9.872667455,3,-6,881.45,0
48,0,1,1224,10,3,4,1,91,2,5,2,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.886646535,7.25,2,655.5,0
29,1,2,459,24,2,4,1,73,2,1,4,2439,14753,1,1,24,4,2,0,1,3,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.799753318,1,1,1219.5,1
46,1,1,1254,10,3,3,0,64,3,3,2,7314,14011,5,0,21,4,3,3,14,2,3,8,7,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.897682313,2.8,-7,487.6,0
27,0,2,1131,15,3,4,0,77,2,1,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.471149253,8,1,530.44,0
39,0,1,835,19,4,4,1,41,3,2,4,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.269500767,0.875,0,487.75,0
55,0,1,836,2,4,2,1,98,2,1,4,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7.887208586,2.375,-2,133.1,0
28,0,1,1172,3,3,2,0,78,3,1,2,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7.957527402,1,0,1428,0
30,1,1,945,9,3,2,1,89,3,1,4,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6.986566459,1,0,540.5,0
22,1,1,391,7,1,4,1,75,3,1,2,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.813187268,1,0,1236,0
36,0,1,1266,10,4,2,0,63,2,2,3,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,8.643649615,10,-8,515.73,0
31,0,1,311,20,3,2,1,89,3,2,3,4197,18624,1,0,11,3,1,1,10,2,3,10,8,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.3423635,10,-8,381.55,0
34,0,1,1480,4,3,3,1,64,3,3,4,9713,24444,2,1,13,3,4,3,9,3,3,5,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.181323423,4.5,-2,971.3,0
29,0,1,592,7,3,4,1,59,3,1,1,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.631916513,3.666666667,-1,171.83,0
37,0,1,783,7,4,4,1,78,3,2,1,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8.362875831,3.2,-3,252,0
